category,SLC,fold_change,expression,p_value,control_mean,control_distribution,treat_mean,treat_distribution,method,cutoff,OS_error,OS_p_value,OS_HR,OS_AUC,OS_sensitivity,OS_specificity,OS_graph_name_jpg,DSS_error,DSS_p_value,DSS_HR,DSS_AUC,DSS_sensitivity,DSS_specificity,DSS_graph_name_jpg,DFI_error,DFI_p_value,DFI_HR,DFI_AUC,DFI_sensitivity,DFI_specificity,DFI_graph_name_jpg,PFI_error,PFI_p_value,PFI_HR,PFI_AUC,PFI_sensitivity,PFI_specificity,PFI_graph_name_jpg
Liver,SLC38A6,1.21880985806951,Increased,4.546220587434347e-75,6.92952727272727,0.225218611909925,8.44577615176152,0.5637790017123249,outcome_significance,9.2773,False,0.0011002461120372,2.0368389806523,0.56,20.3,89.6,"TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff9.277_histogram.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff9.277_AUC=_0.56_ROC.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff=9.277_p=0.0011002461120372_HR=2.0368389806523_kaplanmeier.jpg",False,0.007613539910658441,3.00825936789183,0.55,7.7,98.2,"TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff10.04_histogram.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff10.04_AUC=_0.55_ROC.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff=10.04_p=0.00761353991065844_HR=3.00825936789183_kaplanmeier.jpg",False,0.00841636979434118,1.72133889089268,0.51,20.4,87.3,"TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff9.163_histogram.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff9.163_AUC=_0.51_ROC.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff=9.163_p=0.00841636979434118_HR=1.72133889089268_kaplanmeier.jpg",False,0.00980507648774341,1.6392813631034602,0.5,18.4,87.9,"TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff9.207_histogram.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff9.207_AUC=_0.5_ROC.jpg, TCGA_Liver_survival/CF_SLC38A6_biomarker_outcome_significance_cutoff=9.207_p=0.00980507648774341_HR=1.63928136310346_kaplanmeier.jpg"
Liver,SLC39A1,1.08635585220817,Increased,6.471582088089799e-43,11.694470909090901,0.256765189421184,12.7043569105691,0.370659785828473,outcome_significance,13.22355,False,6.50885168589709e-09,2.9139672002154,0.58,32.8,83.8,"TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff13.22_histogram.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff13.22_AUC=_0.58_ROC.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=13.22_p=6.50885168589709e-09_HR=2.9139672002154_kaplanmeier.jpg",False,0.000186437509215674,2.28505571238531,0.56,51.3,64.7,"TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.87_histogram.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.87_AUC=_0.56_ROC.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.87_p=0.000186437509215674_HR=2.28505571238531_kaplanmeier.jpg",False,0.000279241301333016,2.12186760228884,0.52,19.7,90.8,"TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff13.32_histogram.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff13.32_AUC=_0.52_ROC.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=13.32_p=0.000279241301333016_HR=2.12186760228884_kaplanmeier.jpg",False,0.00104185311886645,1.98365727789193,0.52,14.5,93.2,"TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff13.51_histogram.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff13.51_AUC=_0.52_ROC.jpg, TCGA_Liver_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=13.51_p=0.00104185311886645_HR=1.98365727789193_kaplanmeier.jpg"
Liver,SLC39A6,1.1061268004399498,Increased,1.49881407441426e-40,9.146715454545447,0.226997600034195,10.117427100271,0.70015115850271,outcome_significance,9.7288,False,0.00133979144723035,1.93972411156233,0.56,76.6,37.8,"TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff9.729_histogram.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff9.729_AUC=_0.56_ROC.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff=9.729_p=0.00133979144723035_HR=1.93972411156233_kaplanmeier.jpg",False,0.00454429244530603,1.90665804715757,0.55,41.0,71.4,"TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff10.46_histogram.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff10.46_AUC=_0.55_ROC.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff=10.46_p=0.00454429244530603_HR=1.90665804715757_kaplanmeier.jpg",False,0.005282703674829329,1.7654337709873602,0.51,21.1,89.0,"TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff10.83_histogram.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff10.83_AUC=_0.51_ROC.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff=10.83_p=0.00528270367482933_HR=1.76543377098736_kaplanmeier.jpg",False,0.0006125609879150598,1.84935713425382,0.52,21.8,86.8,"TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff10.83_histogram.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff10.83_AUC=_0.52_ROC.jpg, TCGA_Liver_survival/CF_SLC39A6_biomarker_outcome_significance_cutoff=10.83_p=0.00061256098791506_HR=1.84935713425382_kaplanmeier.jpg"
Liver,SLC7A11,1.6185725288875499,Increased,6.868332627559039e-21,4.15764090909091,4.72996049932027,6.7294433604336,6.2341051801256295,outcome_significance,9.04025,False,3.00919381051351e-07,2.55597704567774,0.6,32.0,88.0,"TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.04_histogram.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.04_AUC=_0.6_ROC.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=9.04_p=3.00919381051351e-07_HR=2.55597704567774_kaplanmeier.jpg",False,0.00522707624001012,2.1934998386336697,0.54,19.2,89.8,"TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.591_histogram.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.591_AUC=_0.54_ROC.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=9.591_p=0.00522707624001012_HR=2.19349983863367_kaplanmeier.jpg",False,0.0038936806231147695,1.93574654820098,0.51,15.5,90.8,"TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.572_histogram.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.572_AUC=_0.51_ROC.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=9.572_p=0.00389368062311477_HR=1.93574654820098_kaplanmeier.jpg",False,0.0016229165068251301,1.89723988601538,0.51,15.6,90.5,"TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.572_histogram.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff9.572_AUC=_0.51_ROC.jpg, TCGA_Liver_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=9.572_p=0.00162291650682513_HR=1.89723988601538_kaplanmeier.jpg"
Liver,XPR1,1.1181839944673502,Increased,2.7250508580304296e-46,8.98138545454546,0.23964205831859905,10.0428414634146,0.573148876944592,outcome_significance,11.0643,False,0.000245338130334552,2.48197572290265,0.57,14.1,94.6,"TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff11.06_histogram.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff11.06_AUC=_0.57_ROC.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff=11.06_p=0.000245338130334552_HR=2.48197572290265_kaplanmeier.jpg",False,0.000279651797063798,2.99235155722451,0.56,15.4,94.0,"TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff11.06_histogram.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff11.06_AUC=_0.56_ROC.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff=11.06_p=0.000279651797063798_HR=2.99235155722451_kaplanmeier.jpg",False,0.0017610585275832102,1.6840066812238703,0.56,50.7,63.0,"TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff10.06_histogram.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff10.06_AUC=_0.56_ROC.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff=10.06_p=0.00176105852758321_HR=1.68400668122387_kaplanmeier.jpg",False,0.00104463280014094,1.6295068286788503,0.55,52.0,59.5,"TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff10.06_histogram.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff10.06_AUC=_0.55_ROC.jpg, TCGA_Liver_survival/CF_XPR1_biomarker_outcome_significance_cutoff=10.06_p=0.00104463280014094_HR=1.62950682867885_kaplanmeier.jpg"
Uterus,SFXN5,1.05613726169936,Increased,1.16654650387089e-12,9.03647692307692,0.19443948907092892,9.54375999294793,0.4710751775926021,outcome_significance,9.43915,False,0.0016262345696348801,2.35691338991144,0.6,75.0,48.5,"TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff9.439_histogram.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff9.439_AUC=_0.6_ROC.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff=9.439_p=0.00162623456963488_HR=2.35691338991144_kaplanmeier.jpg",False,0.0009534306730815767,2.63034661104204,0.63,72.2,53.1,"TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff9.533_histogram.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff9.533_AUC=_0.63_ROC.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff=9.533_p=0.000953430673081577_HR=2.63034661104204_kaplanmeier.jpg",False,0.00491365702632382,3.23158111661764,0.58,25.9,93.2,"TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff10.3_histogram.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff10.3_AUC=_0.58_ROC.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff=10.3_p=0.00491365702632382_HR=3.23158111661764_kaplanmeier.jpg",False,0.000146463432605507,2.56719912735808,0.64,75.6,50.3,"TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff9.424_histogram.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff9.424_AUC=_0.64_ROC.jpg, TCGA_Uterus_survival/CF_SFXN5_biomarker_outcome_significance_cutoff=9.424_p=0.000146463432605507_HR=2.56719912735808_kaplanmeier.jpg"
Lung,SLC16A3,1.0672003351307,Increased,4.15446765768423e-28,11.3670861111111,0.9034053947890052,12.130958107237301,1.15557109449028,outcome_significance,14.2695,False,4.64692396606373e-11,4.21693471920105,0.53,4.7,99.0,"TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff14.27_histogram.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff14.27_AUC=_0.53_ROC.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff=14.27_p=4.64692396606373e-11_HR=4.21693471920105_kaplanmeier.jpg",False,4.38314723966195e-06,1.90372001584221,0.57,50.2,65.0,"TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff12.46_histogram.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff12.46_AUC=_0.57_ROC.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff=12.46_p=4.38314723966195e-06_HR=1.90372001584221_kaplanmeier.jpg",False,4.08780587518998e-05,1.93935438474218,0.58,53.0,64.5,"TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff12.36_histogram.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff12.36_AUC=_0.58_ROC.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff=12.36_p=4.08780587518998e-05_HR=1.93935438474218_kaplanmeier.jpg",False,3.06947551876831e-07,1.7207846629779395,0.56,49.7,63.0,"TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff12.36_histogram.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff12.36_AUC=_0.56_ROC.jpg, TCGA_Lung_survival/CF_SLC16A3_biomarker_outcome_significance_cutoff=12.36_p=3.06947551876831e-07_HR=1.72078466297794_kaplanmeier.jpg"
Lung,SLC35F2,1.2718729147690802,Increased,2.944204906895167e-155,7.94657986111111,0.6684434536696671,10.107039690396698,1.1371675461084298,outcome_significance,9.5659,False,0.000172910757447926,1.5991345945780502,0.55,79.9,28.4,"TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff9.566_histogram.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff9.566_AUC=_0.55_ROC.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=9.566_p=0.000172910757447926_HR=1.59913459457805_kaplanmeier.jpg",False,0.000150889567548182,2.03241129714329,0.57,83.3,27.6,"TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff9.577_histogram.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff9.577_AUC=_0.57_ROC.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=9.577_p=0.000150889567548182_HR=2.03241129714329_kaplanmeier.jpg",False,0.00184694751276498,1.70717678029484,0.56,33.6,78.8,"TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.73_histogram.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.73_AUC=_0.56_ROC.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=10.73_p=0.00184694751276498_HR=1.70717678029484_kaplanmeier.jpg",False,4.24794435911651e-05,1.76122277029735,0.54,17.5,89.6,"TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff11.25_histogram.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff11.25_AUC=_0.54_ROC.jpg, TCGA_Lung_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=11.25_p=4.24794435911651e-05_HR=1.76122277029735_kaplanmeier.jpg"
Lung,SLC35F6,1.06208865742564,Increased,6.994557287971111e-31,10.482333333333301,0.681889485923345,11.133167336688,0.22492203263861998,outcome_significance,10.94335,False,0.0009378738627691,1.44206633033464,0.55,70.9,40.2,"TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff10.94_histogram.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff10.94_AUC=_0.55_ROC.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff=10.94_p=0.0009378738627691_HR=1.44206633033464_kaplanmeier.jpg",False,0.0066985893867890795,1.4800750921741297,0.57,38.9,73.1,"TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff11.34_histogram.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff11.34_AUC=_0.57_ROC.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff=11.34_p=0.00669858938678908_HR=1.48007509217413_kaplanmeier.jpg",False,0.00159702601382367,1.9009791736210304,0.57,80.5,33.1,"TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff10.85_histogram.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff10.85_AUC=_0.57_ROC.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff=10.85_p=0.00159702601382367_HR=1.90097917362103_kaplanmeier.jpg",False,9.46673441085254e-05,1.53905762096099,0.56,63.6,47.9,"TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff11.06_histogram.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff11.06_AUC=_0.56_ROC.jpg, TCGA_Lung_survival/CF_SLC35F6_biomarker_outcome_significance_cutoff=11.06_p=9.46673441085254e-05_HR=1.53905762096099_kaplanmeier.jpg"
Lung,SLC39A11,1.24643990631811,Increased,3.152570034416877e-152,8.80736388888889,0.638781684754162,10.977849820576198,0.513821519741859,outcome_significance,11.7466,False,0.000392102210557854,1.6162286666687802,0.52,16.7,89.2,"TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.75_histogram.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.75_AUC=_0.52_ROC.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff=11.75_p=0.000392102210557854_HR=1.61622866666878_kaplanmeier.jpg",False,0.000843205727489957,1.81535106767027,0.51,18.7,88.3,"TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.75_histogram.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.75_AUC=_0.51_ROC.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff=11.75_p=0.000843205727489957_HR=1.81535106767027_kaplanmeier.jpg",False,0.000141813726445218,1.89052951365273,0.6,36.9,79.2,"TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.45_histogram.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.45_AUC=_0.6_ROC.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff=11.45_p=0.000141813726445218_HR=1.89052951365273_kaplanmeier.jpg",False,3.7742242750909797e-06,1.80932660812925,0.54,21.5,87.7,"TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.66_histogram.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff11.66_AUC=_0.54_ROC.jpg, TCGA_Lung_survival/CF_SLC39A11_biomarker_outcome_significance_cutoff=11.66_p=3.77422427509098e-06_HR=1.80932660812925_kaplanmeier.jpg"
Skin,SLC24A1,1.0955348799791802,Increased,1.47137214299823e-17,8.44512805755396,0.20618578616631,9.251932352941179,0.610367125180547,outcome_significance,10.01395,False,0.0272140905816393,2.63012479787053,0.0,25.0,87.8,"TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff10.01_histogram.jpg, TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff10.01_AUC=_0_ROC.jpg, TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff=10.01_p=0.0272140905816393_HR=2.63012479787053_kaplanmeier.jpg",False,0.030438238390662006,2.62499619997701,0.58,45.0,79.3,"TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff9.731_histogram.jpg, TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff9.731_AUC=_0.58_ROC.jpg, TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff=9.731_p=0.030438238390662_HR=2.62499619997701_kaplanmeier.jpg",True,,,0.0,,,"TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_histogram.jpg, TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_AUC=_0_ROC.jpg",False,0.009781803774359641,2.35666515926624,0.58,41.7,83.3,"TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff9.731_histogram.jpg, TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff9.731_AUC=_0.58_ROC.jpg, TCGA_Skin_survival/CF_SLC24A1_biomarker_outcome_significance_cutoff=9.731_p=0.00978180377435964_HR=2.35666515926624_kaplanmeier.jpg"
Skin,SLC25A24,1.0449931046316099,Increased,0.000177736989890599,9.30412931654676,0.209226332490343,9.72275098039216,1.146707824702,outcome_significance,10.343,False,0.0322457154680578,2.24038693980062,0.59,50.0,77.0,"TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff10.34_histogram.jpg, TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff10.34_AUC=_0.59_ROC.jpg, TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff=10.34_p=0.0322457154680578_HR=2.24038693980062_kaplanmeier.jpg",False,0.0042064233830639,3.5993599868192203,0.66,60.0,76.8,"TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff10.34_histogram.jpg, TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff10.34_AUC=_0.66_ROC.jpg, TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff=10.34_p=0.0042064233830639_HR=3.59935998681922_kaplanmeier.jpg",True,,,0.0,,,"TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_histogram.jpg, TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_AUC=_0_ROC.jpg",False,0.0007669486924993928,3.75835884872079,0.68,80.6,51.5,"TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff9.733_histogram.jpg, TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff9.733_AUC=_0.68_ROC.jpg, TCGA_Skin_survival/CF_SLC25A24_biomarker_outcome_significance_cutoff=9.733_p=0.000766948692499393_HR=3.75835884872079_kaplanmeier.jpg"
Skin,SLC30A9,1.02739643995108,Increased,0.0005346925794177139,10.623603057554,0.0875913775582021,10.914651960784301,0.661164929847603,outcome_significance,11.78165,False,0.0198828009966601,2.6983080888714905,0.52,25.0,91.9,"TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff11.78_histogram.jpg, TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff11.78_AUC=_0.52_ROC.jpg, TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff=11.78_p=0.0198828009966601_HR=2.69830808887149_kaplanmeier.jpg",False,3.12148656763208e-05,6.83178918926206,0.64,30.0,93.9,"TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff11.8_histogram.jpg, TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff11.8_AUC=_0.64_ROC.jpg, TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff=11.8_p=3.12148656763208e-05_HR=6.83178918926206_kaplanmeier.jpg",True,,,0.0,,,"TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_histogram.jpg, TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_AUC=_0_ROC.jpg",False,3.79793197543589e-13,9.53737972543807,0.68,33.3,100.0,"TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff11.79_histogram.jpg, TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff11.79_AUC=_0.68_ROC.jpg, TCGA_Skin_survival/CF_SLC30A9_biomarker_outcome_significance_cutoff=11.79_p=3.79793197543589e-13_HR=9.53737972543807_kaplanmeier.jpg"
Skin,SLC35A5,1.11453206872723,Increased,1.35600733737777e-22,8.939507374100721,0.154795522269849,9.96336764705882,0.6675378998340129,distribution,9.50293875,False,0.033398407882294,3.4928979721565403,0.52,85.7,27.0,"TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_AUC=_0.52_ROC.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff=9.503_p=0.033398407882294_HR=3.49289797215654_kaplanmeier.jpg",False,0.0127653415232013,8.815558722219391,0.61,90.0,26.8,"TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_AUC=_0.61_ROC.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff=9.503_p=0.0127653415232013_HR=8.81555872221939_kaplanmeier.jpg",True,,,0.0,,,"TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_AUC=_0_ROC.jpg",False,0.0061830518761205105,4.56508324729697,0.61,88.9,30.3,"TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff9.503_AUC=_0.61_ROC.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_distribution_cutoff=9.503_p=0.00618305187612051_HR=4.56508324729697_kaplanmeier.jpg"
Skin,SLC35A5,1.11453206872723,Increased,1.35600733737777e-22,8.939507374100721,0.154795522269849,9.96336764705882,0.6675378998340129,outcome_significance,9.7344,False,0.018162376625624,3.42254477269798,0.52,82.1,35.1,"TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff9.734_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff9.734_AUC=_0.52_ROC.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff=9.734_p=0.018162376625624_HR=3.42254477269798_kaplanmeier.jpg",False,0.0014160085194932699,13.1822236501766,0.61,90.0,40.2,"TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff9.826_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff9.826_AUC=_0.61_ROC.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff=9.826_p=0.00141600851949327_HR=13.1822236501766_kaplanmeier.jpg",True,,,0.0,,,"TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_AUC=_0_ROC.jpg",False,0.0023618145990851893,5.2330854936764295,0.61,88.9,33.3,"TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff9.63_histogram.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff9.63_AUC=_0.61_ROC.jpg, TCGA_Skin_survival/CF_SLC35A5_biomarker_outcome_significance_cutoff=9.63_p=0.00236181459908519_HR=5.23308549367643_kaplanmeier.jpg"
